EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
735599,CHRISTIAN CO.,HOPKINSVILLE,02/24/2018,2045,Tornado, ,EF2,0,9,6000000,0,KY,CST-6, ,122785,C,47,PAH,0,0,NWS Storm Survey, ,5.39,200,1,S,3,ENE,HOPKINSVILLE ARPT,02/24/2018,2051,36.8315,-87.4835,36.8665,-87.3963,"This EF-2 tornado touched down on the south side of Hopkinsville, just west of the junction of the Pennyrile Parkway and U.S. Highway 41. Three apartment buildings near the intersection of the Pennyrile Parkway and U.S. 41 were destroyed. The roof and most walls were blown down on the second story. Another apartment building was heavily damaged. All nine injuries occurred in the apartment complex, which consisted of two-and-a-half story buildings. One car was flipped and blown some distance. Two others were blown from their original positions, and several others were damaged. At least four retail buildings sustained major roof and siding damage, with windows and doors blown in or broken. Four barns were heavily damaged or flattened, and four houses sustained mainly minor roof damage. Two large commercial buildings were damaged, with one sustaining major roof and wall damage. Hundreds of trees were snapped or uprooted. The damage east of the city near Highways 68 and 80 was relatively minor, consisting of uprooted trees, destroyed barns, and shingle damage. Peak winds were estimated near 135 mph at the destroyed apartment complex on the south side of Hopkinsville.","An outbreak of severe thunderstorms and tornadoes occurred across western Kentucky. Most of the severe weather was along and south of a Paducah to Madisonville line. North of that line, serious flash flooding resulted in a fatality. A surface low pressure center tracked rapidly north-northeast from Arkansas to the upper Mississippi Valley, dragging a warm front north across western Kentucky. Instability was adequate for tornadoes and severe storms in the presence of very strong wind shear. A very moist air mass resulted in heavy rainfall, which produced localized flash flooding due to the water-logged ground. Locally 5 to 6 inches of rain had fallen over the previous week. Rainfall rates in these thunderstorms were locally one-half to one inch per hour.",309
735601,CHRISTIAN CO.,OVIL,02/24/2018,2055,Tornado, ,EF0,0,0,6000,0,KY,CST-6, ,122785,C,47,PAH,0,0,NWS Storm Survey, ,0.47,50,1,W,1,WNW,OVIL,02/24/2018,2056,36.9507,-87.3028,36.956,-87.2976,"This brief EF-0 tornado touched down along Highway 189 about a mile west of the Todd County line. Two garages or farm buildings sustained minor roof damage. A few tree limbs were broken. There was one eyewitness account of the tornado. Peak winds were estimated near 65 mph.","An outbreak of severe thunderstorms and tornadoes occurred across western Kentucky. Most of the severe weather was along and south of a Paducah to Madisonville line. North of that line, serious flash flooding resulted in a fatality. A surface low pressure center tracked rapidly north-northeast from Arkansas to the upper Mississippi Valley, dragging a warm front north across western Kentucky. Instability was adequate for tornadoes and severe storms in the presence of very strong wind shear. A very moist air mass resulted in heavy rainfall, which produced localized flash flooding due to the water-logged ground. Locally 5 to 6 inches of rain had fallen over the previous week. Rainfall rates in these thunderstorms were locally one-half to one inch per hour.",310
735027,LOGAN CO.,DIAMOND SPGS,02/24/2018,2115,Tornado, ,EF0,0,0,30000,0,KY,CST-6, ,122610,C,141,LMK,0,0,NWS Storm Survey, ,2.93,300,1,SSW,1,SE,WOLF LICK,02/24/2018,2116,37.0192,-86.9743,37.0125,-86.9218,"The first damage was observed off of old Greenville Road where several homes experience siding and roof damage. There were some snapped cedar trees and a couple of uprooted trees and one residence at the end of the road saw the windows moving back-and-forth and their ears completely popped as they were heading to the basement. Back to the southwest there was extensive tree damage all along Elamond Road. There were over 100 trees snapped, twisted, and uprooted. At 291 Elamond Road, part of the roof was peeled back with extensive siding damage. Winds were estimated to be between 100 and 110 mph but the width was between 150-300 yards wide.","A stalled frontal boundary interacting with highly anomalous moisture from the Gulf of Mexico interacted with multiple weather systems that brought widespread heavy rainfall and severe thunderstorms to central Kentucky February 24 through the early morning hours February 25. A Flash Flood Emergency was issued for Jefferson County, KY including Louisville metro. There were over 50 water rescues alone in Jefferson County that evening. Widespread flash flooding occurred with most streams and creeks reaching record levels. ||In addition, across south central Kentucky, 7 tornadoes developed along a warm front during the afternoon and evening hours. The strongest tornado was an EF-2 that tracked over 11 miles in Logan County and tragically killed a woman in her home. As a squall line moved through during the late evening and early morning hours, damaging winds occurred across central Kentucky.",311
735023,BUTLER CO.,HARPER XRDS,02/24/2018,2121,Tornado, ,EF1,0,0,20000,0,KY,CST-6, ,122610,C,31,LMK,0,0,NWS Storm Survey, ,1.4,100,2,ENE,2,N,QUALITY,02/24/2018,2124,37.086,-86.873,37.097,-86.854,"The National Weather Service conducted a storm damage survey in Butler County Kentucky. The survey was challenging due to closed roads due to high water and trees blocking some country roads. The damage began near Ewing Road where trees were snapped and twisted.  This continued along Graveltown Road where more trees were twisted and snapped and couple were uprooted. Wind speeds averaged 90 mph with a width of 75 to 100 yards. ||The tornado reached its peak intensity on Highway 106 where it did significant damage to a large barn. Wind speeds increased to 95 mph with a width of 100 yards.  The tornado crossed Highway 106 uprooting 2 trees and then lifted 200 yards past the highway.","A stalled frontal boundary interacting with highly anomalous moisture from the Gulf of Mexico interacted with multiple weather systems that brought widespread heavy rainfall and severe thunderstorms to central Kentucky February 24 through the early morning hours February 25. A Flash Flood Emergency was issued for Jefferson County, KY including Louisville metro. There were over 50 water rescues alone in Jefferson County that evening. Widespread flash flooding occurred with most streams and creeks reaching record levels. ||In addition, across south central Kentucky, 7 tornadoes developed along a warm front during the afternoon and evening hours. The strongest tornado was an EF-2 that tracked over 11 miles in Logan County and tragically killed a woman in her home. As a squall line moved through during the late evening and early morning hours, damaging winds occurred across central Kentucky.",312
735026,SIMPSON CO.,SCHWEIZER,02/24/2018,2150,Tornado, ,EF0,0,0,50000,0,KY,CST-6, ,122610,C,213,LMK,0,0,NWS Storm Survey, ,1.68,100,2,E,1,WSW,FLAT ROCK,02/24/2018,2152,36.67,-86.59,36.6756,-86.5605,"The National Weather Service conducted a storm survey across Simpson County. The tornado began just southwest of Lake Spring Road where a couple of trees were snapped or uprooted and a large 24 x 36 barn experienced extensive roof panel damage.  Maximum winds were estimated at 80 mph with a width between 75 and 100 yards.||The tornado contnued to cross farmland before striking another barn near the 31W intersection. The tornado threw metal sheeting from the barn in various directions with much of it suspended up in the trees. There were a couple twisted trees on both sides of Highway 31W.  Maximum winds at this location were 75 mph with a width of 75 yards. The tornado lifted on the northeast side of the highway.","A stalled frontal boundary interacting with highly anomalous moisture from the Gulf of Mexico interacted with multiple weather systems that brought widespread heavy rainfall and severe thunderstorms to central Kentucky February 24 through the early morning hours February 25. A Flash Flood Emergency was issued for Jefferson County, KY including Louisville metro. There were over 50 water rescues alone in Jefferson County that evening. Widespread flash flooding occurred with most streams and creeks reaching record levels. ||In addition, across south central Kentucky, 7 tornadoes developed along a warm front during the afternoon and evening hours. The strongest tornado was an EF-2 that tracked over 11 miles in Logan County and tragically killed a woman in her home. As a squall line moved through during the late evening and early morning hours, damaging winds occurred across central Kentucky.",313
735024,GREEN CO.,DONANSBURG,02/24/2018,2233,Tornado, ,EF2,0,0,130000,0,KY,CST-6, ,122610,C,87,LMK,0,0,NWS Storm Survey, ,1.3,100,0,NE,1,WSW,WEBBS XRDS,02/24/2018,2235,37.2332,-85.624,37.2474,-85.6086,"An EF2 tornado touched down east of a row of trees, where it caused roof damage to 2 out of 3 barns. The tornado headed east, where it downed 2 other barns.  One, on the left side of the path, was shifted south, and the other, to the right of the path, was shifted north. Tall grass along a fence line within the width of the tornado showed evidence of convergence.  Also, a large tree on the north side of the path was snapped southward and drug 10 feet south. Heading east, several trees fell near a residence, but none damaged the house itself. A detached garage had its door blown outward.  Next, a 2 story house had some roof damage and a porch on the lee side of the house had a column fly out down a field about 50 yards. Lastly, the tornado struck a barn and several trees fell. At this residence, a carport was thrown over the house and landed 100 yards east. A few |other trees fell beyond this point before the tornado lifted.","A stalled frontal boundary interacting with highly anomalous moisture from the Gulf of Mexico interacted with multiple weather systems that brought widespread heavy rainfall and severe thunderstorms to central Kentucky February 24 through the early morning hours February 25. A Flash Flood Emergency was issued for Jefferson County, KY including Louisville metro. There were over 50 water rescues alone in Jefferson County that evening. Widespread flash flooding occurred with most streams and creeks reaching record levels. ||In addition, across south central Kentucky, 7 tornadoes developed along a warm front during the afternoon and evening hours. The strongest tornado was an EF-2 that tracked over 11 miles in Logan County and tragically killed a woman in her home. As a squall line moved through during the late evening and early morning hours, damaging winds occurred across central Kentucky.",314
735025,GARRARD CO.,HACKLEY,02/25/2018,50,Tornado, ,EF1,0,0,50000,0,KY,EST-5, ,122610,C,79,LMK,0,0,NWS Storm Survey, ,0.1,100,0,S,0,S,HACKLEY,02/25/2018,51,37.624,-84.47,37.626,-84.469,"A small and brief EF1 tornado touched down near  a ridge-top on Gillespie Pike east of Lancaster.  The tornado first uprooted a tree, then came to a small shed, which it shifted off its foundation into a fence.  The main property for that shed then had a loss of roof covering as well as impact from debris. Another outbuilding was overturned and slid about 10 feet. The tornado then crossed the street, where a brick veneer home lost part of its outer wall, as it was struck by debris, as well as some roof damage.  A couple of columns on the porch fell. The adjoining garage lost its roof and doors were bent inward, falling onto the vehicles inside.  A barn behind the house collapsed and another outbuilding completely lost its walls, but the contents were not disturbed. This is the point where the tornado lifted.","A stalled frontal boundary interacting with highly anomalous moisture from the Gulf of Mexico interacted with multiple weather systems that brought widespread heavy rainfall and severe thunderstorms to central Kentucky February 24 through the early morning hours February 25. A Flash Flood Emergency was issued for Jefferson County, KY including Louisville metro. There were over 50 water rescues alone in Jefferson County that evening. Widespread flash flooding occurred with most streams and creeks reaching record levels. ||In addition, across south central Kentucky, 7 tornadoes developed along a warm front during the afternoon and evening hours. The strongest tornado was an EF-2 that tracked over 11 miles in Logan County and tragically killed a woman in her home. As a squall line moved through during the late evening and early morning hours, damaging winds occurred across central Kentucky.",315
742328,HOPKINS CO.,MORTONS GAP,04/03/2018,1655,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,123737,C,107,PAH,0,0,Trained Spotter, , , ,0,NE,0,NE,MORTONS GAP,04/03/2018,1655,37.23,-87.48,37.23,-87.48,"","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",316
742329,MUHLENBERG CO.,GREENVILLE,04/03/2018,1734,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,123737,C,177,PAH,0,0,Emergency Manager, , , ,2,N,2,N,GREENVILLE,04/03/2018,1734,37.229,-87.18,37.229,-87.18,"There were three funnel cloud reports from a storm near Greenville.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",317
742330,LIVINGSTON CO.,BIRDSVILLE,04/03/2018,1749,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,123737,C,139,PAH,0,0,Trained Spotter, , , ,0,N,0,N,BIRDSVILLE,04/03/2018,1749,37.22,-88.45,37.22,-88.45,"A funnel cloud was observed along the Ohio River.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",318
738821,GRAYSON CO.,LILAC,04/03/2018,1752,Tornado, ,EF1,0,0,300000,0,KY,CST-6, ,123210,C,85,LMK,0,0,NWS Storm Survey, ,0.5,100,2,SSE,2,SE,LILAC,04/03/2018,1753,37.5201,-86.3349,37.5207,-86.3245,"The tornado touched down near several large metal outbuildings destroying two and heavily damaging two others. Insulation from the largest building was spattered on to south and east facing walls and vehicles on the east side of the complex. Metal roofing material was lofted into nearby trees and spread up to a quarter of a mile to the east. Beyond this initial touchdown area, only minor roof damage and tree damage - both uprooted trees and snapped trunks- occurred before the tornado lifted 1/2 mile to the east on Childress Road.","A strong low pressure system tracked through the Ohio Valley on April 3. Ahead of it, very warm and moist air surged into the region with highs around 80 degrees. As a cold front swept through, lines of strong to severe thunderstorms brought damaging wind gusts and two short-lived tornadoes to central Kentucky. There were several pockets of intense straight line wind damage.",319
742335,LIVINGSTON CO.,BURNA,04/03/2018,1754,Tornado, ,EF2,0,0,175000,0,KY,CST-6, ,123737,C,139,PAH,0,0,NWS Storm Survey, ,4.32,300,1,WSW,2,E,HAMPTON,04/03/2018,1800,37.2461,-88.392,37.2798,-88.3259,"The tornado touched down in a very rural area along Highway 763, just north of Dyer Hill.  Near the end of the damage track, a well-built two-story home was moved off its basement foundation. All basement walls were cracked, and water lines were broken. This is where the tornado reached its peak intensity of 125 mph. Dozens of trees were snapped or uprooted. Four vehicles were destroyed. One vehicle was rolled 50 feet. A few outbuildings were destroyed.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",320
742341,HICKMAN CO.,OAKTON,04/03/2018,1809,Tornado, ,EF1,0,0,20000,0,KY,CST-6, ,123737,C,105,PAH,0,0,NWS Storm Survey, ,0.32,100,3,NE,4,NE,OAKTON,04/03/2018,1810,36.7086,-89.0355,36.7097,-89.0299,"This brief tornado occurred along the west side of Kentucky Highway 58. Trees were snapped and uprooted. A roof was lifted off a barn and thrown 50 feet into some woods. A metal roof was peeled back on a house. A rotten tree fell on a mobile home and destroyed it. Peak winds were estimated near 100 mph.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",321
742331,MARSHALL CO.,ALTONA,04/03/2018,1811,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,123737,C,157,PAH,0,0,Trained Spotter, , , ,0,NE,0,NE,ALTONA,04/03/2018,1811,37.0558,-88.3751,37.0558,-88.3751,"A trained spotter reported a funnel cloud north-northwest of Calvert City near the Tennessee River. The funnel occurred along the gust front from thunderstorms to the north.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",322
742345,HICKMAN CO.,NEW CYPRESS,04/03/2018,1817,Tornado, ,EF1,0,0,30000,0,KY,CST-6, ,123737,C,105,PAH,0,0,NWS Storm Survey, ,0.32,75,1,N,1,NNE,NEW CYPRESS,04/03/2018,1818,36.7416,-88.9192,36.7445,-88.9147,"This very brief tornado occurred in farm country of northeast Hickman County. All walls were blown out of a chicken barn. Peak winds were estimated near 100 mph.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",323
742336,GRAVES CO.,PRYORSBURG,04/03/2018,1836,Tornado, ,EF1,0,0,20000,0,KY,CST-6, ,123737,C,83,PAH,0,0,NWS Storm Survey, ,0.82,75,2,NW,2,NNW,PRYORSBURG,04/03/2018,1838,36.6945,-88.7265,36.7001,-88.7134,"The tornado started just south of Kentucky Highway 1748, where it uprooted some trees. As the tornado continued northeast, tin from barn roofs was lofted about 100 yards into a nearby field. An unoccupied mobile home was moved about four feet from its foundation. The walls were gone, but the wood frame and roof remained. Trees nearby were snapped. Peak winds were estimated near 95 mph. The tornado lifted just as it reached the Purchase Parkway.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",324
742332,GRAVES CO.,VIOLA,04/03/2018,1843,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,123737,C,83,PAH,0,0,Law Enforcement, , , ,1,E,1,E,VIOLA,04/03/2018,1843,36.85,-88.61,36.85,-88.61,"A funnel cloud was reported by state police along Highway 45.","Clusters of strong to severe thunderstorms moved eastward out of southern Illinois and southeast Missouri. The storms produced four tornadoes over the far western counties of Kentucky before weakening as they moved east across the Kentucky Lake region. The most significant tornado, which occurred over Livingston County, was rated EF-2. The severe storms occurred ahead of a cold front that accelerated east-southeast toward the lower Ohio Valley. Cooling aloft ahead of a shortwave trough over the Plains, combined with diurnal heating and moist southerly winds, resulted in a corridor of  convection ahead of the front. The storms weakened somewhat as they moved east across the Kentucky Lake region into slightly drier and more stable air.",325
738820,BOYLE CO.,WEST NEEDMORE,04/03/2018,2034,Tornado, ,EF1,0,0,250000,0,KY,EST-5, ,123210,C,21,LMK,0,0,NWS Storm Survey, ,0.5,100,1,S,1,S,ATOKA,04/03/2018,2035,37.633,-84.8798,37.6327,-84.8731,"A small tornado touched down from a supercell thunderstorm on top of a tall hill along Highway 1822 and quickly destroyed one large barn used to store hay, severely damaging another medium sized barn, and destroyed fencing. The tornado did some damage to a grain silo along with some tree damage. An antique horse sled was picked up and moved about 10 feet. ||The tornado briefly lifted in a valley before striking a residence on the east side of Highway 1822 and lifting the roof off a family residence. Insulation from the roof was thrown eastward and also rotated back and covered the back of the house. ||Further east on Webster Rd, another one story family residence sustained significant roof, gutter, and siding damage. The owners hoop barn was pushed in violently. There were pine trees snapped. ||The NWS would like to thank emergency management director Mike Wilder as well as Garrard County ARES director Jim Boyd for their assistance.","A strong low pressure system tracked through the Ohio Valley on April 3. Ahead of it, very warm and moist air surged into the region with highs around 80 degrees. As a cold front swept through, lines of strong to severe thunderstorms brought damaging wind gusts and two short-lived tornadoes to central Kentucky. There were several pockets of intense straight line wind damage.",326
745208,CALDWELL CO.,PRINCETON,04/23/2018,1715,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,124177,C,33,PAH,0,0,Fire Department/Rescue, , , ,6,W,6,W,PRINCETON,04/23/2018,1715,37.12,-87.9789,37.12,-87.9789,"The funnel cloud was observed just off U.S. Highway 62 by numerous individuals.","Scattered showers and thunderstorms moved west around a surface low pressure center near the Alabama/Georgia border. A cold air funnel cloud was photographed in association with one of the strongest thunderstorms. Some of the storms were very slow movers, which resulted in isolated flooding.",327
756434,TODD CO.,ELKTON,05/06/2018,1418,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,124792,C,219,PAH,0,0,Trained Spotter, , , ,1,S,1,S,ELKTON,05/06/2018,1418,36.8012,-87.15,36.8012,-87.15,"A trained spotter on U.S. Highway 68 near Elkton reported a funnel cloud.","Isolated strong to severe thunderstorms developed during the warmth of the afternoon. A weak mid-level shortwave trough over the Ozarks helped initiate convection. Although the air mass was only marginally unstable, thunderstorms were able to organize within a veering and modestly strengthening wind profile. Deep layer bulk wind shear was around 30 to 35 knots. Multicell storm clusters produced isolated large hail.",328
756706,MARSHALL CO.,CALVERT CITY,06/23/2018,2008,Tornado, ,EF0,0,0,1000,0,KY,CST-6, ,126233,C,157,PAH,0,0,Trained Spotter, ,0.52,20,0,E,1,ESE,CALVERT CITY,06/23/2018,2009,37.03,-88.3418,37.0252,-88.3345,"A trained spotter reported a funnel cloud briefly touched down on the outskirts of Calvert City. A few tree limbs were down.","A small cluster of thunderstorm cells tracked southeast from Illinois into western Kentucky during the evening hours. The storms were enhanced by lift aloft associated with a mid to upper level disturbance over the mid Mississippi Valley. Instability increased with southward extent into the Ohio Valley, supporting the intensification of the storms. Wind shear profiles supported storm organization, which contributed to a brief tornado.",329
757825,OHIO CO.,RENDER,06/25/2018,950,Tornado, ,EF1,0,0,300000,0,KY,CST-6, ,126396,C,183,LMK,0,0,NWS Storm Survey, ,0.6,100,0,NNE,1,ENE,RENDER,06/25/2018,951,37.3849,-86.9283,37.386,-86.9183,"This brief tornado did most of its |damage at treetop level, snapping|the trunks of or uprooting at least |two dozen large, mature oaks and cedars, |and causing limb damage to many others. |In one case, it snapped the 2-foot |diameter trunk of a large cedar less than |5 feet above the ground, but lofted the |tree over nearby utility lines - which |remained intact - and deposited the tree |200 feet to the east. ||The tornado did occasionally reach closer |to the ground, causing significant damage |to two structures. The first was a large |brick ranch home, which had most of the |north half of its roof torn off, and |insulation spread eastward in a narrow |path. One piece of roofing lumber was |found 500 feet ENE of the home. A second |building, a large 2-story brick industrial |building 1/2 mile east - had about 20 |percent of its metal roof peeled off. |Immediately after hitting this building |and downing trees in a nearby cemetery, |it crossed U.S. Hwy 62 and did additional |tree damage for another several hundred |feet as it moved through a wooded area. |The National Weather Service thanks Ohio |County Emergency Management for their |assistance in this survey, including |drone surveillance that helped |identify the path of this storm.","An upper level short wave passing to the south of central Kentucky caused isolated storms in the predawn hours of June 24th. Rounds of storms developed along a nearly stationary surface boundary from late morning into the afternoon on June 25th. Some minor flooding occurred with repeated rainfall, and isolated cells produced severe weather across central Kentucky, including two small tornadoes.",330
757826,EDMONSON CO.,BROADWAY,06/25/2018,1104,Tornado, ,EF0,0,0,0,0,KY,CST-6, ,126396,C,61,LMK,0,0,NWS Storm Survey, ,1.6,50,2,E,3,E,BROADWAY,06/25/2018,1106,37.322,-86.2472,37.3203,-86.2166,"This weak tornado skipped along mainly at |treetop level near the Moutardier Recreation |Area about 1/2 mile south of the Edmonson-|Grayson County Line.  The tornado snapped the |upper reaches of several tree trunks near its|initial point near several homes - leaving |debris in a circular pattern - then skipped|eastward, causing other minor tree damage |before dropping down to become a waterspout |on Nolin Lake northeast of the Moutardier|Marina.  The waterspout was captured on video |and shared on social media, confirming the |existence of the rotation and funnel.  The|waterspout dissipated as it approached the |east shore of the channel.","An upper level short wave passing to the south of central Kentucky caused isolated storms in the predawn hours of June 24th. Rounds of storms developed along a nearly stationary surface boundary from late morning into the afternoon on June 25th. Some minor flooding occurred with repeated rainfall, and isolated cells produced severe weather across central Kentucky, including two small tornadoes.",331
757767,JEFFERSON CO.,BALLARDSVILLE,06/26/2018,1244,Tornado, ,EF1,0,0,500000,0,KY,EST-5, ,126341,C,111,LMK,0,0,NWS Storm Survey, ,1.66,150,1,S,2,NE,O BANNON,06/26/2018,1246,38.3062,-85.5303,38.3029,-85.5,"This tornado touched down at the entrance of Westport Woods Apartments. Across from the complex numerous trees were snapped or topped off. On pacelli Place parts of trees were thrown into two houses, puncturing the siding. Most of the damage was high end EF0 around 85mph with much of the damage being 20 to 50 yards off the ground.||There were some hardwood trees uprooted and parts of them fell onto homes, fences, trampolines, and swing sets. Besides trees being twisted and turned in multiple directions, there was leaf and mud spattering on several homes in opposite directions of the storm movement. Intermittent tree top damage continued near Lake Louisvilla. At Westport Business  Center there was significant roof damage with portions of the roofing material and parts of the roof supports 20 to 50 yards downwind and several windows blown out. At Ceva Logistics a large section of the north wall was pushed out due to 75-80 mph winds.||The tornado struck the north portion of Westport Bend Commerce Park, snapping and bending several trees. The tornado began to skip and struck a few trees in Forest Springs North before moving into Oldham County.","On the second day of heavy rain across central Kentucky, a quasi-stationary boundary was draped across the area.  Training storms across south central KY in the morning resulted in significant flash flooding. Strong to severe thunderstorms then developed during the late morning across east central KY. As these storms moved off to the east another round of storms moved in from the west in response to a system moving out of central Missouri. These storms resulted in many reports of wind damage as well as some additional flooding and flash flooding. Moderate shear contributed to an EF-1 tornado  touching down in Louisville near the Ford truck plant.",332
757768,OLDHAM CO.,FRAZERTOWN,06/26/2018,1247,Tornado, ,EF0,0,0,50000,0,KY,EST-5, ,126341,C,185,LMK,0,0,NWS Storm Survey, ,1.86,150,1,S,2,SSE,PEWEE VLY,06/26/2018,1249,38.3022,-85.4994,38.2997,-85.4653,"This tornado touched down at the entrance of Westport Woods Apartments in Jefferson County.  After exiting the Forest Spring North subdivision, the tornado lifted briefly before dropping back down on the east side of Pewee Valley near Five Forks Drive.  Near Manassas Drive a trampoline was thrown 60 yards and a large sycamore tree was uprooted next to an air conditioner that was thrown to the north. The tornado then increased in strength and uprooted several trees along Hawley Gibson Road. One resident lost twenty softwood and hardwood trees. The tornado lifted just east of Hawley Gibson Road, twisting several trees on a farm there.","On the second day of heavy rain across central Kentucky, a quasi-stationary boundary was draped across the area.  Training storms across south central KY in the morning resulted in significant flash flooding. Strong to severe thunderstorms then developed during the late morning across east central KY. As these storms moved off to the east another round of storms moved in from the west in response to a system moving out of central Missouri. These storms resulted in many reports of wind damage as well as some additional flooding and flash flooding. Moderate shear contributed to an EF-1 tornado  touching down in Louisville near the Ford truck plant.",333
756953,MUHLENBERG CO.,BREMEN,06/26/2018,1817,Funnel Cloud, , ,0,0,0,0,KY,CST-6, ,126269,C,177,PAH,0,0,Law Enforcement, , , ,0,S,0,S,BREMEN,06/26/2018,1817,37.37,-87.22,37.37,-87.22,"","Storms formed in east central Missouri during the afternoon along a remnant outflow boundary from the morning thunderstorms. The afternoon storms moved southeast and intensified in the unstable air along the slowing outflow boundary. Afternoon heating contributed to moderately strong instability. Rather strong wind shear resulted in some organized lines and bowing lines of storms. Sporadic damaging winds occurred in association with the lines. Two lines of storms slowed down and merged over the Pennyrile region of western Kentucky, causing very heavy rain that produced some minor flooding.",334
